,kepid,kepoi_name,kepler_name,ra,ra_err,ra_str,dec,dec_err,dec_str,koi_gmag,koi_gmag_err,koi_rmag,koi_rmag_err,koi_imag,koi_imag_err,koi_zmag,koi_zmag_err,koi_jmag,koi_jmag_err,koi_hmag,koi_hmag_err,koi_kmag,koi_kmag_err,koi_kepmag,koi_kepmag_err,koi_delivname,koi_vet_stat,koi_quarters,koi_disposition,koi_pdisposition,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,koi_bin_oedp_sig,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_trans_mod,koi_model_snr,koi_model_dof,koi_model_chisq,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_period,koi_period_err1,koi_period_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_comment,koi_vet_date,koi_tce_plnt_num,koi_tce_delivname,koi_datalink_dvs,koi_disp_prov,koi_parm_prov,koi_time0,koi_time0_err1,koi_time0_err2,koi_datalink_dvr,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_insol_err1,koi_insol_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_score
2648,5090690,K00636.01,,289.19144,0.0,19h16m45.95s,40.263184,0.0,+40d15m47.5s,13.852,,13.204,,12.994000000000002,,,,12.318,0.02,12.126,0.017,12.1,0.022000000000000002,13.252,,q1_q6_kepler_candidates,Done,,FALSE POSITIVE,FALSE POSITIVE,1,,,,,,,,,,,1859.0,,,176.63504,,,,,,,,,,,,,,,,,,3.27,,,,,,13258.0,,,12.011661,,,,,,,,,,,,,,,6622.0,,,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SB1,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2455009.635,,,,,,,,,,,,,,,
2649,5098444,K00637.01,,291.56332000000003,0.0,19h26m15.20s,40.26778,0.0,+40d16m04.0s,14.527000000000001,,13.744000000000002,,13.447000000000001,,13.232999999999999,,12.248,0.022000000000000002,11.742,0.018000000000000002,11.609000000000002,0.021,13.770999999999999,,q1_q6_kepler_candidates,Done,,FALSE POSITIVE,FALSE POSITIVE,1,,,,,,,,,,,163.7,,,177.97335,,,,,,,,,,,,,,,,,,10.36,,,,,,19017.0,,,26.9488657,,,,,,,,,,,,,,,4615.0,,,4.802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SB2,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2455010.973,,,,,,,,,,,,,,,
2650,5113822,K00638.01,Kepler-199 b,295.55942000000005,0.0,19h42m14.26s,40.236271,0.0,+40d14m10.6s,14.065999999999999,,13.55,,13.394,,13.333,,12.449000000000002,0.022000000000000002,12.100999999999999,0.021,12.083,0.02,13.595,,q1_q6_kepler_candidates,Done,,CONFIRMED,CANDIDATE,2,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),53.7,,1.36,172.6538,0.0013,-0.0013,0.0,,,,,,3.6,,,0.159,,,0.028999999999999998,0.025,-0.025,5.0505,,,,,,1066.0,,,23.636882999999997,9.2e-05,-9.2e-05,0.02955,0.00021,-0.00021,36.8,0.89,-0.89,,,,669.0,,,5722.0,,,4.32,,,,,,1.12,,,,,,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2455005.654,0.0013,-0.0013,,,,,,,,,,,,,
2651,5113822,K00638.02,Kepler-199 c,295.55942000000005,0.0,19h42m14.26s,40.236271,0.0,+40d14m10.6s,14.065999999999999,,13.55,,13.394,,13.333,,12.449000000000002,0.022000000000000002,12.100999999999999,0.021,12.083,0.02,13.595,,q1_q6_kepler_candidates,Done,,CONFIRMED,CANDIDATE,2,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),39.4,,1.16,146.5657,0.0022,-0.0022,0.0,,,,,,3.78,,,0.318,,,0.28,0.15,-0.15,6.9026,,,,,,1162.0,,,67.0935,0.00042,-0.00042,0.030989999999999997,0.00031,-0.00031,73.8,1.8,-1.8,,,,473.0,,,5722.0,,,4.32,,,,,,1.12,,,,,,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2454979.566,0.0022,-0.0022,,,,,,,,,,,,,
2652,6462863,K00094.02,Kepler-89 A c,297.33307,0.0,19h49m19.94s,41.891121000000005,0.0,+41d53m28.0s,12.550999999999998,,12.186,,12.057,,12.039000000000001,,11.218,0.022000000000000002,10.957,0.018000000000000002,10.925999999999998,0.019,12.205,,q1_q6_kepler_candidates,Done,,CONFIRMED,CANDIDATE,4,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),78.2,,1.2,138.00718,0.00093,-0.00093,0.0,,,,,,3.43,,,0.099,,,0.02,0.22,-0.22,5.2039,,,,,,775.0,,,10.423707,2.6000000000000002e-05,-2.6000000000000002e-05,0.02544,0.00011999999999999999,-0.00011999999999999999,15.7,0.37,-0.37,,,,970.0,,,6217.0,,,4.33,,,,,,1.24,,,,,,,,,SPC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2454971.0069999998,0.00093,-0.00093,,,,,,,,,,,,,
2653,5120087,K00639.01,Kepler-631 b,296.88577000000004,0.0,19h47m32.58s,40.228229999999996,0.0,+40d13m41.6s,13.841,,13.466,,13.354000000000001,,13.304,,12.519,0.024,12.263,0.025,12.208,0.026000000000000002,13.5,,q1_q6_kepler_candidates,Done,,CONFIRMED,CANDIDATE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),54.6,,1.82,182.2407,0.0022,-0.0022,0.0,,,,,,2.27,,,0.132,,,0.76,0.16,-0.16,5.769,,,,,,491.0,,,17.979879999999998,0.00011999999999999999,-0.00011999999999999999,0.02187,0.00026000000000000003,-0.00026000000000000003,16.4,1.6,-1.6,,,,731.0,,,6166.0,,,4.46,,,,,,0.95,,,,,,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2455015.241,0.0022,-0.0022,,,,,,,,,,,,,
2654,5121511,K00640.01,Kepler-632 b,297.25262000000004,0.0,19h49m00.63s,40.288601,0.0,+40d17m19.0s,13.97,,13.265999999999998,,13.058,,12.96,,11.994000000000002,0.024,11.567,0.022000000000000002,11.479000000000001,0.02,13.332,,q1_q6_kepler_candidates,Done,,CONFIRMED,CANDIDATE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),45.1,,1.02,191.7855,0.0019,-0.0019,0.0,,,,,,2.43,,,0.185,,,0.63,0.67,-0.67,2.8329,,,,,,679.0,,,30.996440000000003,0.00016999999999999999,-0.00016999999999999999,0.025,0.01,-0.01,68.0,33.0,-33.0,,,,510.0,,,5264.0,,,4.48,,,,,,0.89,,,,,,,,,SPC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2455024.786,0.0019,-0.0019,,,,,,,,,,,,,
2655,5131180,K00641.01,,299.29947000000004,0.0,19h57m11.87s,40.235069,0.0,+40d14m06.2s,14.780999999999999,,13.527000000000001,,13.069,,12.719000000000001,,11.515999999999998,0.031,10.845,0.034,10.698,0.027999999999999997,13.583,,q1_q6_kepler_candidates,Done,,CANDIDATE,CANDIDATE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),20.5,,1.0,178.0013,0.0047,-0.0047,0.0,,,,,,1.83,,,0.098,,,0.68,0.6,-0.6,3.3817,,,,,,1002.0,,,14.85176,0.00021,-0.00021,0.031,0.013000000000000001,-0.013000000000000001,26.0,13.0,-13.0,,,,428.0,,,4106.0,,,4.72,,,,,,0.55,,,,,,,,,SPC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2455011.001,0.0047,-0.0047,,,,,,,,,,,,,
2656,5181817,K00642.01,,290.2316,0.0,19h20m55.58s,40.356571,0.0,+40d21m23.7s,13.626,,13.15,,13.033,,12.962,,12.084000000000001,0.02,11.777000000000001,0.02,11.712,0.02,13.210999999999999,,q1_q6_kepler_candidates,Done,,FALSE POSITIVE,FALSE POSITIVE,1,,,,,,,,,,,33.3,,,171.43456,,,,,,,,,,,,,,,,,,1.72,,,,,,197.0,,,4.350393599999999,,,,,,,,,,,,,,,5703.0,,,4.573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APO Binary,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2455004.435,,,,,,,,,,,,,,,
2657,5309353,K00643.01,,299.6813,0.0,19h58m43.51s,40.428425,0.0,+40d25m42.3s,14.942,,13.972999999999999,,13.584000000000001,,,,13.017000000000001,0.049,12.424000000000001,0.040999999999999995,12.479000000000001,0.047,13.992,,q1_q6_kepler_candidates,Done,,FALSE POSITIVE,FALSE POSITIVE,1,,,,,,,,,,,24.3,,,169.72176000000002,,,,,,,,,,,,,,,,,,1.79,,,,,,310.0,,,1.3764067,,,,,,,,,,,,,,,4867.0,,,4.567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SB2,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2455002.722,,,,,,,,,,,,,,,
2658,5356593,K00644.01,,289.96674,0.0,19h19m52.02s,40.532661,0.0,+40d31m57.6s,14.311,,13.702,,13.474,,13.369000000000002,,12.159,0.019,11.89,0.02,11.863,0.018000000000000002,13.725,,q1_q6_kepler_candidates,Done,,CANDIDATE,CANDIDATE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),1993.7,,6.08,240.59679,8e-05,-8e-05,0.0,,,,,,33.16,,,0.262,,,0.16,0.11,-0.11,7.3431,,,,,,23950.0,,,45.977864000000004,1.3000000000000001e-05,-1.3000000000000001e-05,0.13867000000000002,0.00025,-0.00025,53.76,0.34,-0.34,,,,689.0,,,5395.0,,,3.81,,,,,,2.19,,,,,,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2455073.597,8e-05,-8e-05,,,,,,,,,,,,,
2659,5374854,K00645.01,Kepler-633 b,295.21744,0.0,19h40m52.19s,40.592251,0.0,+40d35m32.1s,14.130999999999998,,13.69,,13.538,,13.466,,12.437000000000001,0.023,12.100999999999999,0.026000000000000002,11.978,0.026000000000000002,13.716,,q1_q6_kepler_candidates,Done,,CONFIRMED,CANDIDATE,2,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),22.8,,1.47,170.8654,0.0034,-0.0034,0.0,,,,,,2.53,,,0.08,,,0.9520000000000001,0.091,-0.091,3.1501,,,,,,201.0,,,8.503406,8.6e-05,-8.6e-05,0.01605,0.00049,-0.00049,7.42,0.36,-0.36,,,,1104.0,,,5890.0,,,4.09,,,,,,1.44,,,,,,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2455003.865,0.0034,-0.0034,,,,,,,,,,,,,
2660,5374854,K00645.02,,295.21744,0.0,19h40m52.19s,40.592251,0.0,+40d35m32.1s,14.130999999999998,,13.69,,13.538,,13.466,,12.437000000000001,0.023,12.100999999999999,0.026000000000000002,11.978,0.026000000000000002,13.716,,q1_q6_kepler_candidates,Done,,CANDIDATE,CANDIDATE,2,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),30.6,,1.19,179.7431,0.0046,-0.0046,0.0,,,,,,2.51,,,0.159,,,0.78,0.12,-0.12,8.0072,,,,,,257.0,,,23.783620000000003,0.00033,-0.00033,0.01594,0.00031,-0.00031,14.72,0.71,-0.71,,,,783.0,,,5890.0,,,4.09,,,,,,1.44,,,,,,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2455012.7430000002,0.0046,-0.0046,,,,,,,,,,,,,
2661,5384802,K00646.01,,297.44903999999997,0.0,19h49m47.77s,40.510899,0.0,+40d30m39.2s,14.068,,13.663,,13.549000000000001,,13.509,,12.710999999999999,0.024,12.432,0.022000000000000002,12.338,0.02,13.705,,q1_q6_kepler_candidates,Done,,FALSE POSITIVE,FALSE POSITIVE,1,,,,,,,,,,,2035.0,,,170.4875,,,,,,,,,,,,,,,,,,2.78,,,,,,18987.0,,,3.0415501,,,,,,,,,,,,,,,6433.0,,,4.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hierarchical triple,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2455003.4869999997,,,,,,,,,,,,,,,
2662,5531694,K00647.01,Kepler-634 b,291.19507000000004,0.0,19h24m46.82s,40.702702,0.0,+40d42m09.7s,13.869000000000002,,13.497,,13.413,,13.370999999999999,,12.511,0.021,12.22,0.021,12.16,0.021,13.55,,q1_q6_kepler_candidates,Done,,CONFIRMED,CANDIDATE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),46.8,,1.28,170.3133,0.0023,-0.0023,0.0,,,,,,1.65,,,0.057999999999999996,,,0.75,0.13,-0.13,4.6175,,,,,,208.0,,,5.169496,3.8e-05,-3.8e-05,0.0142,0.00018999999999999998,-0.00018999999999999998,5.94,0.39,-0.39,,,,1164.0,,,6154.0,,,4.37,,,,,,1.07,,,,,,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2455003.313,0.0023,-0.0023,,,,,,,,,,,,,
2663,6462863,K00094.03,Kepler-89 A e,297.33307,0.0,19h49m19.94s,41.891121000000005,0.0,+41d53m28.0s,12.550999999999998,,12.186,,12.057,,12.039000000000001,,11.218,0.022000000000000002,10.957,0.018000000000000002,10.925999999999998,0.019,12.205,,q1_q6_kepler_candidates,Done,,CONFIRMED,CANDIDATE,4,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),206.1,,3.4,161.23998,0.00079,-0.00079,0.0,,,,,,5.48,,,0.298,,,0.39,0.12,-0.12,8.4943,,,,,,1932.0,,,54.31993000000001,0.00011999999999999999,-0.00011999999999999999,0.04058,0.00013000000000000002,-0.00013000000000000002,47.2,1.1,-1.1,,,,559.0,,,6217.0,,,4.33,,,,,,1.24,,,,,,,,,SPC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2454994.24,0.00079,-0.00079,,,,,,,,,,,,,
2664,5596440,K00648.01,,282.72067000000004,0.0,18h50m52.96s,40.899181,0.0,+40d53m57.1s,13.534,,13.183,,13.085999999999999,,13.071,,12.207,0.026000000000000002,12.013,0.028999999999999998,11.929,0.02,13.22,,q1_q6_kepler_candidates,Done,,FALSE POSITIVE,FALSE POSITIVE,1,,,,,,,,,,,131.4,,,172.12018,,,,,,,,,,,,,,,,,,2.02,,,,,,2109.0,,,10.474866699999998,,,,,,,,,,,,,,,6256.0,,,4.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary eclipse; radius 7Rjup-toolarge.,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2455005.12,,,,,,,,,,,,,,,
2665,5613330,K00649.01,Kepler-635 b,289.77325,0.0,19h19m05.58s,40.80072,0.0,+40d48m02.6s,13.665999999999999,,13.238,,13.157,,13.058,,12.235,0.027999999999999997,11.959000000000001,0.032,11.902999999999999,0.024,13.31,,q1_q6_kepler_candidates,Done,,CONFIRMED,CANDIDATE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),51.8,,1.31,182.9256,0.0032,-0.0032,0.0,,,,,,2.31,,,0.161,,,0.8,0.1,-0.1,8.7559,,,,,,325.0,,,23.44955,0.00022,-0.00022,0.01816,0.00021,-0.00021,12.9,1.3,-1.3,,,,713.0,,,6000.0,,,4.3,,,,,,1.17,,,,,,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2455015.926,0.0032,-0.0032,,,,,,,,,,,,,
2666,5786676,K00650.01,,290.39617999999996,0.0,19h21m35.08s,41.040081,0.0,+41d02m24.3s,14.297,,13.534,,13.293,,13.187999999999999,,12.113,0.019,11.607000000000001,0.018000000000000002,11.571,0.019,13.594000000000001,,q1_q6_kepler_candidates,Done,,CANDIDATE,CANDIDATE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),42.6,,1.15,178.71986,0.00091,-0.00091,0.0,,,,,,2.32,,,0.09300000000000001,,,0.62,0.92,-0.92,2.1391,,,,,,861.0,,,11.954775999999999,3.1e-05,-3.1e-05,0.0281,0.0055,-0.0055,35.0,14.0,-14.0,,,,621.0,,,4928.0,,,4.56,,,,,,0.76,,,,,,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2455011.72,0.00091,-0.00091,,,,,,,,,,,,,
2667,5796186,K00651.01,,293.45612,0.0,19h33m49.47s,41.048221999999996,0.0,+41d02m53.6s,14.319,,13.867,,13.732999999999999,,13.677999999999999,,12.780999999999999,0.023,12.443,0.022000000000000002,12.464,0.025,13.909,,q1_q6_kepler_candidates,Done,,FALSE POSITIVE,FALSE POSITIVE,1,,,,,,,,,,,113.1,,,204.12811000000002,,,,,,,,,,,,,,,,,,2.97,,,,,,2220.0,,,42.559432,,,,,,,,,,,,,,,5872.0,,,4.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,,-8.2,,8.2,,,,,,,,APO Binary,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2455037.128,,,,,,,,,,,,,,,
2668,5796675,K00652.01,Kepler-636 A b,293.59189,0.0,19h34m22.05s,41.095161,0.0,+41d05m42.6s,14.413,,13.618,,13.327,,13.164000000000001,,12.190999999999999,0.023,11.692,0.023,11.584000000000001,0.021,13.652999999999999,,q1_q6_kepler_candidates,Done,,CONFIRMED,CANDIDATE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),215.9,,1.54,182.75937,0.00037,-0.00037,0.0,,,,,,2.62,,,0.1,,,0.25,0.59,-0.59,2.8525,,,,,,3080.0,,,16.080672,1.8e-05,-1.8e-05,0.0502,0.0021,-0.0021,44.0,12.0,-12.0,,,,446.0,,,4628.0,,,4.79,,,,,,0.48,,,,,,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2455015.759,0.00037,-0.00037,,,,,,,,,,,,,
2669,5893123,K00653.01,,296.43567,0.0,19h45m44.56s,41.134602,0.0,+41d08m04.6s,14.177999999999999,,13.796,,13.720999999999998,,13.64,,12.793,0.022000000000000002,12.535,0.021,12.481,0.022000000000000002,13.857999999999999,,q1_q6_kepler_candidates,Done,,FALSE POSITIVE,FALSE POSITIVE,1,,,,,,,,,,,28.1,,,169.63038,,,,,,,,,,,,,,,,,,1.6,,,,,,132.0,,,1.1259756,,,,,,,,,,,,,,,6313.0,,,4.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.3,,-2.5,,5.9,,,,,,,,APO:8 arcsec SW,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2455002.63,,,,,,,,,,,,,,,
2670,5941160,K00654.01,Kepler-200 b,284.40991,0.0,18h57m38.38s,41.237460999999996,0.0,+41d14m14.9s,14.440999999999999,,13.944,,13.789000000000001,,13.745999999999999,,12.870999999999999,0.022000000000000002,12.58,0.023,12.455,0.021,13.984000000000002,,q1_q6_kepler_candidates,Done,,CONFIRMED,CANDIDATE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),27.5,,1.32,171.6309,0.0027,-0.0027,0.0,,,,,,2.97,,,0.08199999999999999,,,0.9470000000000001,0.092,-0.092,3.6684,,,,,,347.0,,,8.594768,6.6e-05,-6.6e-05,0.021509999999999998,0.00047999999999999996,-0.00047999999999999996,6.93,0.9,-0.9,,,,1005.0,,,5799.0,,,4.24,,,,,,1.26,,,,,,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2455004.631,0.0027,-0.0027,,,,,,,,,,,,,
2671,5966154,K00655.01,Kepler-201 b,293.62604,0.0,19h34m30.25s,41.27282,0.0,+41d16m22.2s,13.312000000000001,,12.958,,12.872,,12.868,,12.037,0.02,11.784,0.022000000000000002,11.737,0.02,13.004000000000001,,q1_q6_kepler_candidates,Done,,CONFIRMED,CANDIDATE,2,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),56.8,,0.98,192.0969,0.0024,-0.0024,0.0,,,,,,2.77,,,0.18,,,0.84,0.11,-0.11,5.8942,,,,,,398.0,,,25.6721,0.00018,-0.00018,0.02047,0.00023999999999999998,-0.00023999999999999998,19.3,1.2,-1.2,,,,710.0,,,6133.0,,,4.32,,,,,,1.24,,,,,,,,,SPC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2455025.097,0.0024,-0.0024,,,,,,,,,,,,,
2672,5966154,K00655.02,Kepler-201 c,293.62604,0.0,19h34m30.25s,41.27282,0.0,+41d16m22.2s,13.312000000000001,,12.958,,12.872,,12.868,,12.037,0.02,11.784,0.022000000000000002,11.737,0.02,13.004000000000001,,q1_q6_kepler_candidates,Done,,CONFIRMED,CANDIDATE,2,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),35.2,,1.1,176.4103,0.0063,-0.0063,0.0,,,,,,2.54,,,0.588,,,0.78,0.12,-0.12,12.0628,,,,,,358.0,,,151.886,0.0026,-0.0026,0.01881,0.00033999999999999997,-0.00033999999999999997,63.1,3.8,-3.8,,,,393.0,,,6133.0,,,4.32,,,,,,1.24,,,,,,,,,SPC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2455009.41,0.0063,-0.0063,,,,,,,,,,,,,
2673,5966660,K00656.01,,293.7756,0.0,19h35m06.14s,41.228489,0.0,+41d13m42.6s,13.697000000000001,,13.392999999999999,,13.314,,13.304,,12.543,0.024,12.32,0.023,12.28,0.025,13.429,,q1_q6_kepler_candidates,Done,,FALSE POSITIVE,FALSE POSITIVE,1,,,,,,,,,,,150.8,,,170.06298999999999,,,,,,,,,,,,,,,,,,2.47,,,,,,531.0,,,1.9066346,,,,,,,,,,,,,,,6370.0,,,4.513999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,-8.3,,8.3,,,,,,,,APO Binary,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2455003.063,,,,,,,,,,,,,,,
2674,5903312,K00008.01,,298.66101000000003,0.0,19h54m38.64s,41.137890000000006,0.0,+41d08m16.4s,12.862,,12.385,,12.273,,12.214,,11.370999999999999,0.02,11.092,0.022000000000000002,11.04,0.018000000000000002,12.45,,q1_q6_kepler_candidates,Done,,FALSE POSITIVE,FALSE POSITIVE,1,,,,,,,,,,,139.6,,,121.70172,,,,,,,,,,,,,,,,,,1.66,,,,,,398.0,,,1.1601562,,,,,,,,,,,,,,,5846.0,,,4.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.4,,3.3,,8.1,,,,,,,,APO Binary,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2454954.702,,,,,,,,,,,,,,,
2675,6462863,K00094.04,Kepler-89 A b,297.33307,0.0,19h49m19.94s,41.891121000000005,0.0,+41d53m28.0s,12.550999999999998,,12.186,,12.057,,12.039000000000001,,11.218,0.022000000000000002,10.957,0.018000000000000002,10.925999999999998,0.019,12.205,,q1_q6_kepler_candidates,Done,,CONFIRMED,CANDIDATE,4,,,,,Claret (2011 A&A 529 75) ATLAS LS,,,,,Mandel and Agol (2002 ApJ 580 171),35.5,,1.57,131.6139,0.0029,-0.0029,0.0,,,,,,1.41,,,0.05,,,0.17,0.21,-0.21,3.602,,,,,,131.0,,,3.7432449999999995,3.1e-05,-3.1e-05,0.01045,0.00018999999999999998,-0.00018999999999999998,7.93,0.19,-0.19,,,,1364.0,,,6217.0,,,4.33,,,,,,1.24,,,,,,,,,SPC,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-12,,,,q1_q6_kepler_candidates,q1_q6_kepler_candidates,2454964.614,0.0029,-0.0029,,,,,,,,,,,,,
